sample,tipo,MSE,MAE,MAPE,R2
95.0,Treino,2333.785099716118,31.203519421057013,0.23303085868084517,0.674510369224812
95.0,Validation,1489.3802721850532,29.146012479508208,0.3286557553447046,0.5901151044129257
95.0,Teste,2685.112407023426,33.22631863081711,0.2577697441025581,0.6111670292099011
96.0,Treino,2504.0053270959434,31.404025307700632,0.22735129676482158,0.6507700004277588
96.0,Validation,1321.5999287401396,26.51608047131149,0.2945421105637329,0.6362890935806412
96.0,Teste,2371.3698213935004,30.986614756084666,0.23924586484585178,0.6566003083958128
97.0,Treino,2149.129472775057,29.41129778627822,0.21708571609116134,0.7002640223100587
97.0,Validation,1383.6945872805627,27.07397367213116,0.2972169925074179,0.6192003331695634
97.0,Teste,2437.365160788858,31.121670177489786,0.23525666090664393,0.6470434779971018
98.0,Treino,2627.918870113926,33.22544422442915,0.2544172631926296,0.6334879578909912
98.0,Validation,1623.390592491591,30.89917337568307,0.3512486670788837,0.5532347944126796
98.0,Teste,2550.657301210832,32.57174550825096,0.2593111906342886,0.6306375653760066
99.0,Treino,2128.725349694673,29.03346319085414,0.2107901452642922,0.7031097558304816
99.0,Validation,1402.7918077081918,27.716298065573792,0.3069611378593561,0.6139446826502382
99.0,Teste,2774.5395307000417,34.23077066918832,0.2678691632211583,0.598217026045252
